Time,X,Y,Target X,Target Y,Heading,Speed,Left Voltage,Right Voltage,min dist,l
0,0,0,0,0,0,0,0,0,5,1
0.016666666666666666,0.033329963934023044,0.0003409359380861394,0.8819660112501051,4.23606797749979,0.02269533972468082,0.05200462227795524,1.3579158310648523,1.9999449963396985,6.983334050840298,0.6
0.03333333333333333,0.06664374808274617,0.001434373954530625,0.8819660112501051,4.23606797749979,0.045139048490413246,0.09573026609006531,1.3428780080763667,1.9999450374639265,6.950010075205088,0.6
0.04999999999999997,0.09992482470548134,0.0032714422428194575,0.8819660112501051,4.23606797749979,0.06733509127350977,0.13246142159500127,1.3280769679372957,1.9999450785557498,6.916710614315791,0.6
0.06666666666666661,0.13315722953936884,0.005843053228153108,0.8819660112501051,4.23606797749979,0.08928735974026326,0.16328379215326164,1.3135083440502118,1.9999451195581481,6.883451912858833,0.6
0.08333333333333325,0.16632555114828787,0.00913992486381173,0.8819660112501051,4.23606797749979,0.11099967434014654,0.18911504984811314,1.2991678942057905,1.9999451605010998,6.850249657336928,0.6
0.09999999999999988,0.19941492004083278,0.013152600869017957,0.8819660112501051,4.23606797749979,0.13247578632075085,0.2107308328599744,1.2850514959466537,1.9999452014848387,6.817118986840745,0.6
0.11666666666666652,0.23241099759733258,0.017871469945413918,0.8819660112501051,4.23606797749979,0.15371937966832244,0.22878672081257748,1.2711551421595177,1.999945242639072,6.78407450403129,0.6
0.13333333333333322,0.26529996484375207,0.023286784008764806,0.8819660112501051,4.23606797749979,0.17473407297754903,0.24383681032771107,1.257474936883526,1.999945284091019,6.751130286293945,0.6
0.15,0.29806851110758725,0.029388675471954312,0.8819660112501051,4.23606797749979,0.1955234212540555,0.25634941676134426,1.244007091323285,1.9999453259750901,6.718299897027901,0.6
0.16666666666666677,0.3307038225875906,0.036167173614603275,0.8819660112501051,4.23606797749979,0.21609091765288527,0.2667203467218601,1.230747920055764,1.9999453683938007,6.68559639703709,0.6
0.18333333333333354,0.36319357086742105,0.043612220074088076,0.8819660112501051,4.23606797749979,0.23643999515606767,0.2752841171892036,1.217693837420806,1.9999454114260329,6.653032355992036,0.6
0.20000000000000032,0.39552590139997057,0.05171368349183327,0.8819660112501051,4.23606797749979,0.2565740281922121,0.28232343891113926,1.2048413540855785,1.9999454551125975,6.620619863934152,0.6
0.2166666666666671,0.42768942198770804,0.06046137334814401,0.8819660112501051,4.23606797749979,0.2764963342009127,0.28807723260695334,1.1921870737738403,1.9999454994856525,6.588370542796536,0.6
0.23333333333333386,0.45967319128175077,0.06984505301794522,0.8819660112501051,4.23606797749979,0.29621017514460163,0.2927474049649155,1.1797276901515727,1.9999455445445324,6.556295557916767,0.6
0.2500000000000006,0.491466707320408,0.07985445207896817,0.8819660112501051,4.23606797749979,0.3157187589703608,0.2965045763035336,1.167459983860774,1.9999455902631045,6.5244056295206665,0.6
0.2666666666666671,0.5230598961263156,0.09047927790314444,0.8819660112501051,4.23606797749979,0.33502524102405723,0.2994929220831977,1.155380819693884,1.9999456366067412,6.492711044156782,0.6
0.2833333333333336,0.5544431003795084,0.10170922656112358,0.8819660112501051,4.23606797749979,0.3541327254190662,0.3018342653633583,1.143487143901782,1.9999456835356664,6.46122166606327,0.6
0.3000000000000001,0.5856070681817389,0.11353399306883283,0.8819660112501051,4.23606797749979,0.37304426636171834,0.30363153609040233,1.1317759816285582,1.9999457309978919,6.429946948451028,0.6
0.3166666666666666,0.6165429419260277,0.12594328100416544,0.8819660112501051,4.23606797749979,0.3917628694355029,0.3049716951732997,1.120244434466741,1.999945778922512,6.398895944688501,0.6
0.3333333333333331,0.6472422472851012,0.13892681152146305,0.8819660112501051,4.23606797749979,0.4102914928459669,0.30592820615049504,1.1088896781271906,1.9999458272662414,6.368077319374164,0.6
0.3499999999999996,0.6776968823285332,0.1524743317896269,0.8819660112501051,4.23606797749979,0.4286330486281447,0.3065631244387214,1.0977089602179537,1.9999458759671607,6.337499359285111,0.6
0.3666666666666661,0.7078991067801588,0.16657562287999186,0.8819660112501051,4.23606797749979,0.44679040381827345,0.3069288633292668,1.0866995981269612,1.999945924962347,6.307169984190795,0.6
0.3833333333333326,0.7378405598563786,0.1812200319183425,0.8819660112501051,4.23606797749979,0.46476638007993754,0.3070686813540552,1.0758588279609327,1.9998810955664534,6.2770972444948665,0.6
0.3999999999999991,0.7675151741722569,0.1963978876459123,0.8819660112501051,4.23606797749979,0.4825637554760467,0.3070211131559951,1.0651841673897897,1.9998812078889268,6.247288350643721,0.6
0.4166666666666656,0.7969162317469929,0.21209911527753766,0.8819660112501051,4.23606797749979,0.5001852687877653,0.30681769041388646,1.0546732163577675,1.9998813203606929,6.21774969520043,0.6
0.5666666666666662,1.0482580503812053,0.3753334540223614,0.8819660112501051,4.23606797749979,0.6512976591155875,0.30125014210933704,0.9670611111142458,1.9998823264540089,5.965044794785244,0.6
0.7166666666666697,1.2734231279447639,0.5731856192446704,0.8819660112501051,4.23606797749979,0.7901984535942854,0.2937843150027307,0.8909800082381629,1.9998832933302297,5.738357200469894,0.6
0.8666666666666731,1.4702641544661839,0.7992822531958547,0.8819660112501051,4.23606797749979,0.9185153545105009,0.28673472325839366,0.825188655872584,1.9998841955390754,5.539906477217767,0.6
1.0166666666666766,1.6377221450851136,1.047960564588927,0.8819660112501051,4.23606797749979,1.037712164243121,0.2805287072741229,0.7687216363006497,1.9998850163273383,5.370802325667775,0.6
